"hospital_name","hospital_intro","department_name","department_intro","doctor_name","doctor_department","doctor_intro","doctor_schedule"
"北京大学肿瘤医院","","基础实验室","","严颖","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","冉然","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","张嘉扬","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","张如艳","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","陈祎霏","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","朱安婕","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","张霖惠","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","桂欣钰","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王楠","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","刘雅昕","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王超颖","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","宫莹","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王环","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","李燕","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","龚继芳","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","曹彦硕","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","袁家佳","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王雅坤","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王正航","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","刘丹","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","齐长松","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","张盼盼","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","刘畅","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","葛赛","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","薛冉","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","许婷","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","程思远","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","谢通","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","张淼","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","余靖","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","孙志伟","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","杨颖","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","杜丰","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","孙婧","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","史幼梧","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","肖艳洁","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","高崧淋","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","李俭杰","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","郏博","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","陈含笑","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","杨雪","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","仲佳","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王志杰","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王静静","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","热依扎","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","翟晓宇","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","迟雨佳","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","何语灵","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","王玺","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","董智","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","胡维亨","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","聂鋆","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","戴玲","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","吴頔","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
"北京大学肿瘤医院","","基础实验室","","张洁","基础实验室","","周三上午 周三下午 周四上午 周四下午 周五上午 周五下午 周六上午"
